extracted_text,uid,wiki_link,article_title,topic,question,model_name,model_id,generation_error
"האפקט הפוטו-וולטאי הוא תופעה פיזיקלית של יצירת מתח וזרם חשמלי בחומר כתוצאה מחשיפה לאור. בשפה פשוטה יותר, מדובר בתהליך המסוגל להמיר אנרגיית אור ישירות ",68988af2-03c9-4ce5-81fb-d0109c4ddaf0,https://he.wikipedia.org/wiki/האפקט_הפוטו-וולטאי,האפקט הפוטו-וולטאי,Physics,אילו מגבלות פיזיקליות מונעות מאיתנו להשיג נצילות אנרגטית של 100% בתהליך המרת האור לחשמל בתאים פוטו-וולטאיים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בפיזיקה ובכימיה ישנן מספר דוגמאות לתופעות שבהן עבור מספרים ספציפיים של חלקיקים מתקבלים גופים יציבים במיוחד. מספרי קסם נובעים מתופעות קוונטיות, הקשורות",fdd33698-57cc-4a42-8bdf-9258e4dcce1b,https://he.wikipedia.org/wiki/מספר_קסם_(מדע),מספר קסם (מדע),Physics,אילו השלכות מעשיות יש ליציבות יוצאת דופן זו בעולם הטכנולוגיה או הרפואה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מרחב תלת-ממדי הוא מרחב מתמטי או פיזיקלי, שיש לו שלושה ממדים, למשל אורך, רוחב וגובה. בפיזיקה קלאסית משתמשים במרחב כזה לתיאור העולם המקיף אותנו. במתמטיק",49032937-ff02-4233-b3ba-ad5a6d5bbd7b,https://he.wikipedia.org/wiki/מרחב_תלת-ממדי,מרחב תלת-ממדי,Physics,"כיצד משתנה תפיסת המרחב התלת-ממדי כאשר עוברים מהפיזיקה הקלאסית לפיזיקה מודרנית, כמו תורת היחסות?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בפילוסופיה ובפיזיקה הקדומה עלתה השערה, שמיוחסת לאריסטו, לפיה הטבע מתנגד לקיום ריק, מרווחים בתוך התווך הרציף בין הדברים. בלטינית השערה זו קיבלה את השם ",020d33b8-fbc2-4223-83b7-38bff1bac9ff,https://he.wikipedia.org/wiki/אימת_הריק_(פיזיקה),אימת הריק (פיזיקה),Physics,כיצד השפיעה התפיסה הזו של אריסטו על התפתחות המדע המודרני ועל הדרך שבה פיזיקאים תפסו את מבנה המרחב בחלוף הדורות?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"חקר מעמקי הים הוא חקירת תנאים פיזיקליים, כימיים וביולוגיים בקרקעית האוקיינוסים, למטרות מדעיות ומסחריות. מעמקי הים נחקרו בדיוק רב רק בעשרות השנים האחרו",c21209d1-6a60-4a65-8a06-d47bfbcf7a72,https://he.wikipedia.org/wiki/חקר_מעמקי_הים,חקר מעמקי הים,Physics,אילו קשיים טכנולוגיים מרכזיים מונעים מהאנושות למפות את כל קרקעית האוקיינוסים בצורה מלאה עד היום?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"במתמטיקה זמן בדיד וזמן רציף הם שתי גישות שבהן אפשר למדל משתנים התלויים בזמן. אפשר לנקוט גישות דומות גם עבור משתנים התלויים בגדלים אחרים, כגון ממדי המי",e519cbab-cd15-406f-93c7-fa549589652e,https://he.wikipedia.org/wiki/זמן_בדיד_וזמן_רציף,זמן בדיד וזמן רציף,Mathematics,"באילו מקרים או תחומי דעת מדעתנו מוטב להעדיף מודל של זמן בדיד על פני מודל של זמן רציף, ולהיפך?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"הוראת המתמטיקה היא תחום העוסק בהוראה ובלימוד של מתמטיקה.
חוקרים בחינוך המתמטי מפתחים כלים, שיטות וגישות המאפשרים תרגול ולימוד בפועל. כתוצאה מכך התפתח ",c4ddcff2-b243-40b1-ad28-f579fcd0e7e3,https://he.wikipedia.org/wiki/הוראת_המתמטיקה,הוראת המתמטיקה,Mathematics,כיצד משפיעים השינויים הטכנולוגיים של העשור האחרון על הדרכים שבהן מורים בוחרים להנגיש מושגים מתמטיים מופשטים לתלמידים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"ציר המספרים או ישר המספרים הוא תמונה חד-ממדית של קו ישר, עליו מסומנות נקודות, המציינות את המספרים השלמים.
הנקודות המציינות את המספרים השלמים מצויות במ",a05017fd-e29f-4e4b-9f0f-c93e3488139f,https://he.wikipedia.org/wiki/ציר_המספרים,ציר המספרים,Mathematics,כיצד משתנה הייצוג של ציר המספרים כאשר אנו עוברים ממספרים שלמים למספרים ממשיים או רציונליים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מטא-מתמטיקה (או מטאמתמטיקה) הוא המחקר של המתמטיקה עצמה על ידי כלים מתמטיים, דבר המוביל למטא-תאוריות, תאוריות מתמטיות החוקרות תאוריות מתמטיות אחרות. המ",8f9d954f-9a3a-4638-aaad-268bcc12f2a4,https://he.wikipedia.org/wiki/מטא-מתמטיקה,מטא-מתמטיקה,Mathematics,באילו מקרים או מצבים לוגיים נתקלים חוקרים במגבלות של המטא-מתמטיקה שמונעות ממנה להוכיח טענות מסוימות בתוך תאוריה מתמטית?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"נבחרת ישראל במתמטיקה מונה כ-50 בני נוער מצטיינים. חברי הנבחרת מתאמנים יחד לקראת תחרויות מתמטיקה בין-לאומיות, אליהן נשלחים מצטייני הנבחרת כדי לייצג את ",769eeba8-507e-4ebf-adb5-75768592da0a,https://he.wikipedia.org/wiki/נבחרת_ישראל_במתמטיקה,נבחרת ישראל במתמטיקה,Mathematics,כיצד מתבצע תהליך הסינון והבחירה של בני נוער לנבחרת מתוך כלל המועמדים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אינסוף הוא העדר גבול בהמשכיותו של עצם או נתון מוגדר. הוא מונח מצוי בפילוסופיה, תאולוגיה ומתמטיקה. העיסוק הפילוסופי באינסוף נקשר בין השאר לדיונים במושג",51b0e03c-fd7a-452c-ab52-2266372f55c4,https://he.wikipedia.org/wiki/אינסוף_(פילוסופיה),אינסוף (פילוסופיה),Philosophy,"כיצד משתנה התפיסה האנושית של המושג ""אינסוף"" כאשר עוברים מהקשר תאולוגי-דתי להקשר מתמטי מופשט?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"באתיקה, יׇשְׁרָה (בלועזית: אינטגריטי) היא כנות ואמיתות או הקפדה על הפעולות הננקטות. יושרה יכולה להיחשב כניגוד לצביעות.
אפשר לסמוך על אנשים בעלי יושרה ",58023d58-00b9-454d-8e29-85f023f54df6,https://he.wikipedia.org/wiki/יושרה,יושרה,Philosophy,כיצד אדם יכול לשמר את היושרה שלו במצבים של לחץ חברתי או אינטרסים מנוגדים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אנטיתזה או אנטיתזיס (ביוונית ἀντίθέσις ניגוד. אנטי - נגד, תזה - עמדה) היא ניגוד ישיר או הפך מדויק למשהו. לדוגמה: גיהנום אנטיתזה לגן עדן; אי-סדר אנטיתז",0afd9610-62fb-46c0-a595-f6eef986b0b3,https://he.wikipedia.org/wiki/אנטיתזה,אנטיתזה,Philosophy,"כיצד משתנה השימוש במושג ""אנטיתזה"" כאשר עוברים מתחום הלוגיקה והפילוסופיה אל תחום הספרות והאמנות?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אם עץ נופל ביער ואף אחד לא שומע, האם הוא השמיע צליל? היא שאלה או חידה פילוסופית מתחום האפיסטמולוגיה, המעלה שאלות רבות על הקשר בין ידע, התבוננות ומציאו",ef0649e1-c512-4ed4-9ef1-c99e405c47fe,https://he.wikipedia.org/wiki/אם_עץ_נופל_ביער,אם עץ נופל ביער,Philosophy,"כיצד לדעתך השתנתה התפיסה הפילוסופית של שאלה זו בעידן שבו טכנולוגיות הקלטה יכולות ""לשמוע"" אירועים גם כשבני אדם אינם נוכחים?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אני חושב, משמע אני קיים (מלטינית: Cogito ergo sum, קוֹגִיטוֹ אֶרְגוֹ סוּם, ובקיצור הקוגיטו) הוא משפט פילוסופי של הפילוסוף הצרפתי בן המאה ה-17, רנה דקא",3cbc4d13-7363-442b-b871-4df2787420df,"https://he.wikipedia.org/wiki/אני_חושב,_משמע_אני_קיים","אני חושב, משמע אני קיים",Philosophy,כיצד השפיע הטיעון הזה על התפיסה של דקארט לגבי הקשר שבין הגוף לנפש?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
החוויה הדתית לסוגיה: מחקר בטבע האדם (באנגלית: The Varieties of Religious Experience: A Study in Human Nature) הוא ספר שנכתב על ידי הפילוסוף והפסיכולוג,e14d534c-5168-4c38-aa36-65afb08c37bf,https://he.wikipedia.org/wiki/החוויה_הדתית_לסוגיה,החוויה הדתית לסוגיה,Religion,כיצד השפיעו מסקנותיו של ויליאם ג'יימס בספר זה על הדרך שבה פסיכולוגים מודרניים תופסים היום את הקשר בין חוויה רוחנית לבריאות הנפש?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בית רוח הוא מקדש לרוח המגן על המקום. הם נפוצים במדינות דרום מזרח אסיה בורמה, קמבודיה, לאוס, תאילנד, מלזיה, אינדונזיה, וייטנאם והפיליפינים. בית הרוח נב",ba982cde-ce13-49a4-801c-75b163b52016,https://he.wikipedia.org/wiki/בית_רוח,בית רוח,Religion,כיצד משפיעה נוכחותו של בית הרוח על התנהלותם היומיומית של האנשים המתגוררים בקרבתו?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"היירוגמיה (ביוונית: ἱερογαμία, מתוך ἱερὸς γάμος – היירוס הוא קדוש, גמוס הוא נישואים, יחסי מין), או ירוגמיה, היא נישואין מקודשים או זנות פולחנית, זנות ",2b2e8814-a99a-4eea-a63f-8a7b660e6897,https://he.wikipedia.org/wiki/היירוגמיה,היירוגמיה,Religion,כיצד השפיעו טקסי ההיירוגמיה על המבנה החברתי והדתי בתרבויות שתרגלו אותם בעולם העתיק?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"ביקורת על היהדות, החוקים והמנהגים שלה צמחו בעבר מתוך ויכוחים וטיעונים של נוצרים ומוסלמים. לפעמים טענות כאלו הובילו לשריפת ספרים ואנטישמיות. הייתה גם ב",8474da56-6b45-4f85-97dc-5fab6608235f,https://he.wikipedia.org/wiki/ביקורת_על_היהדות,ביקורת על היהדות,Religion,"באילו דרכים התפתחה ביקורת פנים-יהודית על הדת וההלכה לאורך ההיסטוריה, והאם היא נבדלה בטיבה ובתוצאותיה מהביקורת החיצונית שתוארה?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"דת היא התארגנות חברתית או תרבותית הכוללת מערכת של אמונות או השקפות עולם, אשר בדרך כלל מקשרות את מאמיניה או את האנושות לאלמנטים רוחניים ועל-טבעיים, וכן",0c753d7a-33a6-45f0-9c9b-c99a31eaf552,https://he.wikipedia.org/wiki/דת,דת,Religion,באילו דרכים משתנה השפעתן של מערכות אמונות אלו על התנהגותם של הפרטים בחברה בחלוף הזמן?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"חברה סגורה היא תפיסה חברתית שבה קבוצה מסוימת מגבילה את עצמה מתוך אמונה או ערכים משותפים, ובכך מגדירה את גבולותיה התרבותיים, הדתיים, או האידאולוגיים בא",80efc0a1-aac1-4567-a56e-94f6540b4970,https://he.wikipedia.org/wiki/חברה_סגורה,חברה סגורה,Society,אילו השלכות פסיכולוגיות או חברתיות ארוכות טווח עשויות להיווצר עבור הפרט שבוחר לעזוב חברה סגורה כזו?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"במדעי החברה, הסְפֵרָה הציבורית או המרחב הציבורי הם כינויים לכל הפעילויות האנושיות הנעשות בציבור, מחוץ למסגרת המשפחתית.
הסוציולוג, הפילוסוף וחוקר התרבו",24883d01-eb94-4129-afbe-a95bf51e756e,https://he.wikipedia.org/wiki/הספרה_הציבורית,הספרה הציבורית,Society,כיצד השפיעה הטכנולוגיה והרשתות החברתיות על הגדרת הגבולות בין המרחב הפרטי למרחב הציבורי בימינו?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
דייט (מאנגלית: Date) היא פגישת היכרות בין שני אנשים על מנת להעריך את מידת ההתאמה של הצד השני כשותף פוטנציאלי לזוגיות. דייט אופייני עשוי להיות כרוך באר,67177255-fa4c-40a1-8fac-66a61870c43d,https://he.wikipedia.org/wiki/דייט,דייט,Society,כיצד השפיעו הרשתות החברתיות ואתרי ההיכרויות על הדינמיקה והציפיות של אנשים בדייטים ראשונים בהשוואה לעבר?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"BDO (ראשי התיבות של: Binder Dijker Otte) היא רשת בינלאומית של ביקורת, מיסים וייעוץ לחברות, שחברים בה משרדי רואי חשבון ביותר מ-160 מדינות. המטה שלה ממו",08cb45d9-13e9-47e2-923d-089f4981f67b,https://he.wikipedia.org/wiki/BDO,BDO,Society,כיצד משפיע המבנה הארגוני המבוזר של BDO על היכולת של הרשת לשמור על סטנדרטים אחידים של איכות ושירות בכל המדינות שבהן היא פועלת?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"במחשבה המרקסיסטית, חברה קומוניסטית או מערכת קומוניסטית היא סוג חברה ומערכת כלכלית שלפי ההנחה תצמח באופן טבעי מהתקדמות טכנולוגית. חברה זו היא המטרה הסו",1f7edd56-1b82-455b-a0b7-e43c2264e09c,https://he.wikipedia.org/wiki/חברה_קומוניסטית,חברה קומוניסטית,Society,"אילו אתגרים פוליטיים או חברתיים עשויים לעכב את המעבר הטבעי לחברה קומוניסטית, גם כאשר הטכנולוגיה בשלה לכך?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בכלכלה בינלאומית, איחוד מוניטרי (באנגלית: Monetary union) הוא סוג של אינטגרציה כלכלית בין מדינות. איחוד מוניטרי מתקיים כאשר שתי מדינות או יותר חולקות ",39639fe4-199b-4c4d-a7ba-1f667868c58f,https://he.wikipedia.org/wiki/איחוד_מוניטרי,איחוד מוניטרי,Economy,אילו אתגרים כלכליים משמעותיים ביותר עומדים בפני מדינות שבוחרות לוותר על מטבע עצמאי לטובת איחוד מוניטרי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אַבְטָלָה היא מצב שבו אדם המסוגל לעבוד, רוצה בכך, מחפש ואינו מצליח למצוא עבודה תמורת שכר. מקובל להבחין בין מובטל, שאינו עובד ומחפש עבודה לעבוד ואינו מ",a6383106-f09b-46fd-935b-6a155c9e4c02,https://he.wikipedia.org/wiki/אבטלה,אבטלה,Economy,אילו השפעות חברתיות או פסיכולוגיות ארוכות טווח עלולות להיווצר בחברה שבה שיעורי האבטלה גבוהים לאורך זמן?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אוצר טבע הוא אתר שבו שמור משאב טבעי שאיננו תוצר של פעולת האדם ומשמש לרווחת האדם ושימור הטבע.


== סוגים ==


=== אוצרות טבע המיועדים לשימור בלבד ===

",e4e56c42-0286-470a-81e9-82205920b092,https://he.wikipedia.org/wiki/אוצר_טבע,אוצר טבע,Economy,"כיצד משפיעה הגדרת המקום כ""אוצר טבע"" על האופן שבו הציבור משתמש בו בפועל לעומת אתרי טבע שאינם מוגדרים כך?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אפליה כלכלית היא אפליה המבוססת על מרכיבים כלכליים. רכיבים אלו יכולים לכלול זמינות הצעות עבודה, שכר, זמינות ומחיר של מוצרים ושירותים וכמות ההון להשקעה ",2979c5f0-deac-474d-963b-b9e09d63fb4b,https://he.wikipedia.org/wiki/אפליה_כלכלית,אפליה כלכלית,Economy,באילו דרכים משפיעה אפליה כלכלית על המוביליות החברתית של הפרט בטווח הארוך?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אפליה קניינית מוגדרת כדחייה או סירוב, על ידי אדם או תאגיד, לבצע עסקה קניינית כלשהי עם אדם אחר, ממניעים פסולים, כגון: מגדרו, דתו, מוצאו, נטייתו המינית,",122ba71d-e097-4910-99a6-82eedc762c79,https://he.wikipedia.org/wiki/אפליה_קניינית,אפליה קניינית,Economy,אילו כלים משפטיים או חברתיים עומדים לרשותו של אדם שסורב בעסקה קניינית כדי להוכיח שהדחייה אכן נבעה ממניעים פסולים ולא משיקולים ענייניים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בעיית הידיים המלוכלכות היא שאלה מוסרית-פוליטית הנוגעת למצבים שבהם מנהיגים עומדים בפני דילמה אם לבצע מעשים לא-מוסריים, או אף פסולים מבחינה מוסרית, כדי ",76fefe22-672a-42c9-b2c7-5adfe075acd1,https://he.wikipedia.org/wiki/בעיית_הידיים_המלוכלכות,בעיית הידיים המלוכלכות,Politics,"כיצד מנהיג יכול להבחין בין פעולה שהיא ""הכרחית למען הכלל"" לבין פעולה הנובעת משיקולים אישיים או כוחניים במסגרת הדילמה הזו?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אמברגו נשק הוא איסור או הגבלה על מכירת כלי נשק או טכנולוגיה דו-שימושית למדינה כלשהי.
אמברגו נשק על מדינה כלשהי עשוי לשרת מטרה אחת או יותר, למשל:

גינו",d2e2ec83-bc3f-45a5-b3b9-a52304909ed0,https://he.wikipedia.org/wiki/אמברגו_נשק,אמברגו נשק,Politics,אילו השלכות כלכליות או מדיניות ארוכות טווח עשויות להיווצר עבור מדינה שנמצאת תחת אמברגו נשק ממושך?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אגודת איסלנד-פלסטין נוסדה ב-29 בנובמבר 1987 כשמטרותיה המוצהרות הן חיזוק הידידות והקשרים בין האיסלנדים לפלסטינים, קידום השלום בפלסטין, פעולה נגד אפרטהי",be56a7d3-f29f-44c7-a30a-9c0047f3f1f1,https://he.wikipedia.org/wiki/אגודת_איסלנד-פלסטין,אגודת איסלנד-פלסטין,Politics,באילו דרכים מעשיות פועלת האגודה כיום כדי לקדם את הקשרים בין העמים מעבר להצהרות העקרוניות שלה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"הבוחר החציוני הוא הבוחר העומד במרכז המפה הפוליטית מבחינת עמדותיו ונטיותיו הפוליטיות, והאופן שבו הוא נתפש על ידי הפוליטיקאים. עמדות המועמדים הרוצים להי",ed5ddf42-0584-4059-8308-ec94c37ccdc9,https://he.wikipedia.org/wiki/הבוחר_החציוני,הבוחר החציוני,Politics,כיצד משפיעה התלות בבוחר החציוני על היכולת של מפלגות ליישם אידיאולוגיה ברורה לאחר היבחרן?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
אתיקה פוליטית (ידועה גם כמוסר פוליטי או אתיקה ציבורית) היא הנוהג של קבלת שיפוטים מוסריים לגבי פעולות פוליטיות וסוכנים פוליטיים. היא מכסה שני תחומים: א,5d3e516e-2e8c-4b98-aab7-75901dec6cca,https://he.wikipedia.org/wiki/אתיקה_פוליטית,אתיקה פוליטית,Politics,כיצד ניתן להכריע במצבים שבהם קיימת התנגשות בין עקרונות מוסריים אוניברסליים לבין הצורך בפרגמטיזם פוליטי לטובת הציבור?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אימונואסיי (Immunoassay) היא סוג בדיקה ביוכימית המודדת את נוכחותן או ריכוזן של מקרומולקולות או מולקולות קטנות בתמיסה, באמצעות השימוש בנוגדנים (בדרך כל",39fa6c73-0fb6-4704-b108-2aa396986704,https://he.wikipedia.org/wiki/אימונואסיי,אימונואסיי,Medicine,אילו מגבלות טכניות או אתיות עשויות להשפיע על רמת הדיוק של תוצאות בדיקת האימונואסיי במקרים רפואיים מורכבים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אשפוז הוא שהות של אדם במחלקת אשפוז בבית חולים, כלומר מחלקה המיועדת להלנת מטופלים במשך זמן לצורך השגחה, בדיקה ו/או טיפול רפואיים, ושבה נמצאים החדרים, כ",11319934-944d-47f9-b8e5-3cda00fe3d6a,https://he.wikipedia.org/wiki/אשפוז,אשפוז,Medicine,אילו שיקולים רפואיים או מערienתיים מכריעים מתי מטופל זקוק לאשפוז מלא בבית החולים לעומת קבלת טיפול במסגרת אמבולטורית או אשפוז יום?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"רפואה (הנקראת לעיתים גם רפואה קונבנציונלית או רפואה מקובלת), היא ענף של המדע ומקצוע, העוסק באבחון, מחקר, וטיפול במחלות, בשיפור הבריאות וברפואה מונעת. ",445aff7a-5b52-4d06-982c-db44fc7d21e4,https://he.wikipedia.org/wiki/רפואה,רפואה,Medicine,כיצד משתנה הגדרת הרפואה בעיני הציבור כאשר משלבים בה גישות המוגדרות כרפואה משלימה או אלטרנטיבית?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אשפוז בית (נקרא גם אשפוז ביתי) הוא טיפול תומך המתקיים בבית המטופל תחת מעקב רפואי, בניגוד לטיפול הניתן במרפאות או בבתי אבות. אשפוז בית מאפשר נגישות רפו",e6f62968-2464-4ecd-9367-6674f1f19953,https://he.wikipedia.org/wiki/אשפוז_בית,אשפוז בית,Medicine,אילו אתגרים לוגיסטיים או רגשיים מתמודדים איתם הצוותים הרפואיים והמשפחות בעת מעבר מטיפול בבית חולים לטיפול במסגרת אשפוז ביתי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"DAF-2 הוא הגן הביולוגי הראשון שהתגלה, אשר הוכח, שביטול או ניטרול פעילותו יכולים לגרום לאריכות ימים, או לחלופין, פעילותו הרגילה גורמת לקיצור משך החיים.",bb85d0d8-f370-4a29-aeed-65e4b1610981,https://he.wikipedia.org/wiki/DAF-2,DAF-2,Medicine,אילו השלכות בריאותיות או תופעות לוואי עלולות להופיע אצל יצורים חיים שבהם פעילות הגן הזה מופחתת או מנוטרלת?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
גל ירוק היא תכונה של מערכת בקרת רמזורים. תכונה זו מופעלת בסדרה של רמזורים (על פי רוב שלושה או יותר) הנמצאים על ציר נסיעה. תכונת הגל הירוק מיועדת לאפשר,d9fe6675-dfbc-4f59-b844-ae93aac2fefb,https://he.wikipedia.org/wiki/גל_ירוק,גל ירוק,Transportation,"כיצד משפיעה מערכת ה""גל הירוק"" על התנהגות הנהגים ועל צריכת הדלק שלהם בטווח הארוך?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
אזור שירות הוא מתקן ציבורי הממוקם לצדו של כביש מהיר ושבו מתאפשרת עצירת כלי רכב מבלי לעזוב את הכביש המהיר. המונח שמור בדרך כלל לאזורים בהם נמצאים נותני,886ae274-8660-4cec-8734-385c34c40c81,https://he.wikipedia.org/wiki/אזור_שירות,אזור שירות,Transportation,אילו שיקולים תכנוניים או בטיחותיים מנחים את המדינה בבחירת המיקומים האופטימליים להקמת אזורי שירות לאורך כבישים מהירים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"תחבורה היא העברה של אנשים וסחורה ממקום אחד למקום אחר על ידי אמצעי תחבורה. ישנם אמצעי תחבורה אוויריים, ימיים, יבשתיים, חלליים, וכן גם שילוב של כמה אמצע",7e121651-0207-4807-842a-2639fa452442,https://he.wikipedia.org/wiki/תחבורה,תחבורה,Transportation,כיצד צפויה להתפתח מערכת התחבורה בעתיד כדי להתמודד עם משבר האקלים והצפיפות בערים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"חברת תעופה היא חברה שמתמחה בהטסת אנשים או שינוע סחורות ממקום מסוים לאחר, על ידי שימוש בכלי תעופה (בדרך כלל מטוס נוסעים). חברות התעופה עובדות לעיתים בש",7fed3621-ab3b-4108-95e9-2e414765fdf9,https://he.wikipedia.org/wiki/חברת_תעופה,חברת תעופה,Transportation,"אילו אתגרים כלכליים או לוגיסטיים ייחודיים מתמודדות איתם חברות תעופה כיום, מעבר להטסת נוסעים ושינוע סחורות?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"דֶרֶךְ היא רצועת ארץ אשר מחברת בין שני מקומות או יותר, ומיושרת או מוכשרת באופן אחר כדי לאפשר מעבר ותנועה של תחבורה. המונח מתייחס גם לשביל שעצם התנועה ",48360aa4-49e2-4dda-9fa8-88349065a3a5,https://he.wikipedia.org/wiki/דרך,דרך,Transportation,"במה שונה ההגדרה המודרנית של ""דרך"" מהתפיסה ההיסטורית שלה, בהתחשב בכך שדרכים רבות התפתחו משבילים טבעיים שנוצרו מאליהם?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
